"","State","Brewery_id","Beer_ID","Style","Ounces","City","IBU","ABV","Beer_Name","Brewery_Name"
"1348"," MN",59,2549,"Extra Special / Strong Bitter (ESB)",12,"St. Paul",40,5.3,"Make It So","Summit Brewing Company"
"1349"," MN",54,2557,"American Double / Imperial IPA",16,"Roseville",44.5,8.3,"Uber Lupin Schwarz IPA","Bent Brewstillery"
"1350"," MN",54,2556,"American Blonde Ale",12,"Roseville",27,5.7,"Nordic Blonde","Bent Brewstillery"
"1351"," MN",259,1965,"American IPA",12,"Minneapolis",70,6.7,"Sky-Five","Bauhaus Brew Labs"
"1352"," MN",259,1964,"Schwarzbier",12,"Minneapolis",28,5,"Stargrazer","Bauhaus Brew Labs"
"1353"," MN",259,1963,"German Pilsener",12,"Minneapolis",48,5.4,"Wonderstuff","Bauhaus Brew Labs"
"1354"," MN",278,1555,"Fruit / Vegetable Beer",12,"Minneapolis",10,5,"Sweet Yamma Jamma Ale","Indeed Brewing Company"
"1355"," MN",76,1902,"Extra Special / Strong Bitter (ESB)",12,"Duluth",32,5.6,"14° ESB ","Bent Paddle Brewing Company"
"1356"," MN",76,1901,"American IPA",12,"Duluth",68,6.2,"Bent Hop Golden IPA","Bent Paddle Brewing Company"
"1357"," MN",143,1779,"American Brown Ale",12,"Cold Spring",44.5,4.9,"Lost Trout Brown Ale","Third Street Brewhouse"
"1358"," MN",143,2347,"American Pale Wheat Ale",12,"Cold Spring",18,4.8,"Hunny Do Wheat","Third Street Brewhouse"
"1359"," MN",59,2415,"American Double / Imperial IPA",16,"St. Paul",100,8.3,"Unchained #18 Hop Silo","Summit Brewing Company"
"1360"," MN",445,1256,"Rye Beer",16,"Vadnais Heights",85,9.9,"Forest Fire Imperial Smoked Rye","Big Wood Brewery"
"1361"," MN",445,1255,"American Double / Imperial IPA",16,"Vadnais Heights",76,9.8,"Bad Axe Imperial IPA","Big Wood Brewery"
"1362"," MN",59,2473,"American Pale Ale (APA)",16,"St. Paul",55,4.7,"Hopvale Organic Ale","Summit Brewing Company"
"1363"," MN",62,12,"American IPA",16,"Brooklyn Center",99,6.2,"Furious","Surly Brewing Company"
"1364"," MN",245,1168,"Saison / Farmhouse Ale",16,"Stillwater",30,6,"Farm Girl Saison","Lift Bridge Brewing Company"
"1365"," MN",139,2352,"American Pale Ale (APA)",12,"St Paul",49,5.3,"Extra Pale Ale","Summit Brewing Company"
"1366"," MN",445,986,"Oatmeal Stout",16,"Vadnais Heights",35,5.5,"Morning Wood","Big Wood Brewery"
"1367"," MN",278,1691,"Winter Warmer",12,"Minneapolis",22,6.5,"Stir Crazy Winter Ale","Indeed Brewing Company"
"1368"," MN",143,1780,"Cream Ale",12,"Cold Spring",44.5,4.1,"Rise to the Top","Third Street Brewhouse"
"1369"," MN",62,13,"Saison / Farmhouse Ale",16,"Brooklyn Center",33,6.7,"CynicAle","Surly Brewing Company"
"1370"," MN",143,1781,"American Pale Ale (APA)",12,"Cold Spring",44.5,5.2,"Three Way Pale Ale","Third Street Brewhouse"
"1371"," MN",445,1257,"American Pale Ale (APA)",16,"Vadnais Heights",43,5.3,"Jack Pine Savage","Big Wood Brewery"
"1372"," MN",278,1903,"American IPA",12,"Minneapolis",90,6.8,"Let It Ride IPA","Indeed Brewing Company"
"1373"," MN",259,1966,"California Common / Steam Beer",12,"Minneapolis",55,5.4,"Wagon Party","Bauhaus Brew Labs"
"1374"," MO",315,1491,"Fruit / Vegetable Beer",16,"Bucryus",24,6,"Sweet Potato Ale","Piney River Brewing Company"
"1375"," MO",443,1258,"American IPA",12,"O'Fallon",66,6.1,"5 Day IPA","O'Fallon Brewery"
"1376"," MO",443,1264,"Pumpkin Ale",12,"O'Fallon",24,5.5,"O'Fallon Pumpkin Beer","O'Fallon Brewery"
"1377"," MO",189,2208,"American IPA",12,"Springfield",70,7,"Lil' Helper","Mother's Brewing"
"1378"," MO",315,1540,"American Black Ale",16,"Bucryus",24,7,"Masked Bandit IPA","Piney River Brewing Company"
"1379"," MO",327,1051,"Schwarzbier",12,"Saint Louis",24,4.6,"Black Bear Dark Lager","Morgan Street Brewery"
"1380"," MO",327,1046,"German Pilsener",12,"Saint Louis",35,5,"Golden Pilsner","Morgan Street Brewery"
"1381"," MO",429,1324,"American Pale Wheat Ale",12,"Saint Louis",45,5,"Schlafly Yakima Wheat Ale","Schlafly Brewing Company"
"1382"," MO",315,1791,"Chile Beer",16,"Bucryus",20,6,"Hot Date Ale","Piney River Brewing Company"
"1383"," MO",429,53,"Munich Helles Lager",12,"Saint Louis",17,4.5,"Schlafly Summer Lager","Schlafly Brewing Company"
"1384"," MO",429,1078,"American IPA",12,"Saint Louis",30,4.5,"Schlafly IPA","Schlafly Brewing Company"
"1385"," MO",61,2287,"American Black Ale",12,"Saint Louis",24,5.5,"Alter Ego","4 Hands Brewing Company"
"1386"," MO",61,2288,"American Amber / Red Ale",12,"Saint Louis",24,6,"Reprise Centennial Red","4 Hands Brewing Company"
"1387"," MO",327,1756,"Munich Helles Lager",12,"Saint Louis",18,5.6,"When Helles Freezes Over","Morgan Street Brewery"
"1388"," MO",315,521,"American Amber / Red Ale",16,"Bucryus",20,5.5,"McKinney Eddy Amber Ale","Piney River Brewing Company"
"1389"," MO",88,2460,"American IPA",16,"Kirkwood",65,6.3,"India Pale Ale","Kirkwood Station Brewing Company"
"1390"," MO",443,128,"Fruit / Vegetable Beer",12,"O'Fallon",7,5.1,"O'Fallon Wheach","O'Fallon Brewery"
"1391"," MO",315,479,"American IPA",16,"Bucryus",70,7,"Missouri Mule India Pale Ale","Piney River Brewing Company"
"1392"," MO",429,1077,"American Brown Ale",12,"Saint Louis",30,5,"Schlafly American Brown Ale","Schlafly Brewing Company"
"1393"," MO",61,2544,"American Blonde Ale",12,"Saint Louis",18,4.5,"Send Help","4 Hands Brewing Company"
"1394"," MO",315,846,"American Dark Wheat Ale",16,"Bucryus",18,4.5,"Black Walnut Wheat","Piney River Brewing Company"
"1395"," MO",327,1052,"American Pale Wheat Ale",12,"Saint Louis",14,4.7,"Honey Wheat","Morgan Street Brewery"
"1396"," MO",61,2324,"American Brown Ale",12,"Saint Louis",24,5.5,"Cast Iron Oatmeal Brown","4 Hands Brewing Company"
"1397"," MO",429,1323,"Schwarzbier",12,"Saint Louis",24,5,"Schlafly Black Lager","Schlafly Brewing Company"
"1398"," MO",88,2459,"American Pale Wheat Ale",16,"Kirkwood",11,4.8,"Blackberry Wheat","Kirkwood Station Brewing Company"
"1399"," MO",189,2237,"American Blonde Ale",12,"Springfield",21,5.2,"Towhead","Mother's Brewing"
"1400"," MO",327,1617,"Märzen / Oktoberfest",12,"Saint Louis",24,4.9,"Morgan Street Oktoberfest","Morgan Street Brewery"
"1401"," MO",61,2286,"American IPA",12,"Saint Louis",24,6.5,"Divided Sky","4 Hands Brewing Company"
"1402"," MO",61,1870,"American Pale Wheat Ale",12,"Saint Louis",28,5,"Contact High","4 Hands Brewing Company"
"1403"," MO",61,2285,"American IPA",12,"Saint Louis",24,6.5,"Resurrected","4 Hands Brewing Company"
"1404"," MO",32,2596,"American IPA",12,"Kansas City",80,6.2,"Heavy Lifting","Boulevard Brewing Company"
"1405"," MO",429,588,"Hefeweizen",12,"Saint Louis",16,4.1,"Schlafly Hefeweizen","Schlafly Brewing Company"
"1406"," MO",61,2545,"Berliner Weissbier",12,"Saint Louis",11,3.5,"Passion Fruit Prussia","4 Hands Brewing Company"
"1407"," MO",315,847,"American Porter",16,"Bucryus",25,5.5,"Old Tom Porter","Piney River Brewing Company"
"1408"," MO",133,2364,"American Pale Lager",16,"Weston",24,5.2,"Royal Lager","Weston Brewing Company"
"1409"," MO",133,2340,"American Amber / Red Ale",12,"Weston",24,5.2,"Drop Kick Ale","Weston Brewing Company"
"1410"," MO",133,2348,"Bock",12,"Weston",24,8,"Rip Van Winkle (Current)","Weston Brewing Company"
"1411"," MO",315,1335,"American Blonde Ale",16,"Bucryus",18,4.5,"Float Trip Ale","Piney River Brewing Company"
"1412"," MO",133,2341,"Chile Beer",12,"Weston",28,4.9,"L'il Lucy's Hot Pepper Ale","Weston Brewing Company"
"1413"," MO",133,2344,"English Stout",12,"Weston",24,5.2,"O’Malley’s Stout","Weston Brewing Company"
"1414"," MO",133,2342,"Cream Ale",12,"Weston",24,5.2,"O’Malley’s Irish Style Cream Ale","Weston Brewing Company"
"1415"," MO",133,2343,"American IPA",12,"Weston",89,7.5,"O’Malley’s IPA","Weston Brewing Company"
"1416"," MS",134,1120,"Oatmeal Stout",16,"Hattiesburg",40,5.8,"Hipster Breakfast","Southern Prohibition Brewing Com..."
"1417"," MS",246,2033,"English Dark Mild Ale",12,"Jackson",18,3.8,"Pub Ale","Lucky Town Brewing Company"
"1418"," MS",134,2362,"American IPA",16,"Hattiesburg",72,7.5,"2014 IPA Cicada Series","Southern Prohibition Brewing Com..."
"1419"," MS",134,2320,"Extra Special / Strong Bitter (ESB)",12,"Hattiesburg",45,5.3,"Jack the Sipper","Southern Prohibition Brewing Com..."
"1420"," MS",134,2346,"American IPA",16,"Hattiesburg",65,7.7,"Sinister Minister Black IPA","Southern Prohibition Brewing Com..."
"1421"," MS",134,2297,"American Pale Ale (APA)",12,"Hattiesburg",60,5.8,"Devil's Harvest Extra Pale Ale","Southern Prohibition Brewing Com..."
"1422"," MS",134,1117,"American Pale Ale (APA)",16,"Hattiesburg",60,5.8,"Devil's Harvest Extra Pale Ale","Southern Prohibition Brewing Com..."
"1423"," MS",134,1118,"American Blonde Ale",16,"Hattiesburg",20,5,"Suzy B Dirty Blonde Ale","Southern Prohibition Brewing Com..."
"1424"," MS",246,2032,"Belgian Pale Ale",12,"Jackson",31,5.1,"Ballistic Blonde","Lucky Town Brewing Company"
"1425"," MS",134,1745,"American Amber / Red Ale",16,"Hattiesburg",80,8,"Mississippi Fire Ant","Southern Prohibition Brewing Com..."
"1426"," MS",134,2296,"American Blonde Ale",12,"Hattiesburg",20,5,"Suzy B Dirty Blonde Ale","Southern Prohibition Brewing Com..."
"1427"," MT",544,404,"American Pale Lager",24,"Whitefish",15,4.5,"Black Star Double Hopped Golden Lager (24 oz.)","Great Northern Brewing Company"
"1428"," MT",538,471,"Scottish Ale",12,"Helena",40,5.7,"Back Country Scottish Ale","Lewis and Clark Brewing Company"
"1429"," MT",544,164,"American Pale Lager",12,"Whitefish",15,4.5,"Black Star Double Hopped Golden Lager (12 oz.)","Great Northern Brewing Company"
"1430"," MT",337,159,"English Pale Ale",12,"Missoula",40,5,"Scape Goat Pale Ale (2010)","Big Sky Brewing Company"
"1431"," MT",538,474,"American IPA",12,"Helena",40,5.7,"Tumbleweed IPA","Lewis and Clark Brewing Company"
"1432"," MT",511,758,"American IPA",16,"Missoula",65,6.5,"Double Haul IPA (2006)","Kettle House Brewing Company"
"1433"," MT",500,826,"Irish Dry Stout",16,"Stevensville",40,5.4,"Mystical Stout","Wildwood Brewing Company"
"1434"," MT",337,34,"American Brown Ale",12,"Missoula",26,5.1,"Moose Drool Brown Ale (2009)","Big Sky Brewing Company"
"1435"," MT",337,168,"American Blonde Ale",12,"Missoula",40,4.7,"Summer Honey","Big Sky Brewing Company"
"1436"," MT",337,35,"American Pale Wheat Ale",12,"Missoula",35,5,"Montana Trout Slayer Ale (2009)","Big Sky Brewing Company"
"1437"," MT",220,1288,"Hefeweizen",12,"Bozeman",25,6,"Bozone Hefe Weizen","Bozeman Brewing Company"
"1438"," MT",500,825,"Bock",16,"Stevensville",40,7.5,"Bodacious Bock","Wildwood Brewing Company"
"1439"," MT",337,1714,"American IPA",12,"Missoula",65,6.2,"Big Sky IPA","Big Sky Brewing Company"
"1440"," MT",337,579,"American IPA",12,"Missoula",65,6.2,"Big Sky IPA (2012)","Big Sky Brewing Company"
"1441"," MT",538,475,"Kölsch",12,"Helena",40,5.1,"Yellowstone Golden Ale","Lewis and Clark Brewing Company"
"1442"," MT",511,87,"American Pale Ale (APA)",16,"Missoula",50,5.5,"Eddy Out Pale Ale","Kettle House Brewing Company"
"1443"," MT",538,473,"American Amber / Red Ale",12,"Helena",40,5,"Lewis & Clark Amber Ale","Lewis and Clark Brewing Company"
"1444"," MT",511,85,"Scotch Ale / Wee Heavy",16,"Missoula",11,6.5,"Cold Smoke Scotch Ale","Kettle House Brewing Company"
"1445"," MT",500,813,"Munich Helles Lager",16,"Stevensville",40,5,"Ambitious Lager","Wildwood Brewing Company"
"1446"," MT",408,1411,"American Blonde Ale",12,"Hamilton",40,5.4,"Sawtooth Ale","Bitter Root Brewing"
"1447"," MT",337,1456,"English Strong Ale",12,"Missoula",60,7.2,"Powder Hound Winter Ale","Big Sky Brewing Company"
"1448"," MT",538,472,"Hefeweizen",12,"Helena",40,5,"Miner's Gold Hefeweizen","Lewis and Clark Brewing Company"
"1449"," MT",337,766,"American Pale Wheat Ale",12,"Missoula",35,5,"Montana Trout Slayer Ale (2012)","Big Sky Brewing Company"
"1450"," MT",511,759,"American IPA",16,"Missoula",65,6.5,"Double Haul IPA (2009)","Kettle House Brewing Company"
"1451"," MT",220,470,"American Amber / Red Ale",12,"Bozeman",40,5.5,"Bozone Select Amber Ale","Bozeman Brewing Company"
"1452"," MT",511,86,"American IPA",16,"Missoula",65,6.5,"Double Haul IPA","Kettle House Brewing Company"
"1453"," MT",410,1433,"American IPA",16,"Lakeside",40,6.8,"Hat Trick Hop IPA","Tamarack Brewing Company"
"1454"," MT",408,1413,"American Pale Ale (APA)",12,"Hamilton",40,6.3,"Single Hop Ale","Bitter Root Brewing"
"1455"," MT",337,1713,"English Pale Ale",12,"Missoula",40,5,"Scape Goat Pale Ale","Big Sky Brewing Company"
"1456"," MT",337,1712,"American Pale Wheat Ale",12,"Missoula",35,5,"Montana Trout Slayer Ale","Big Sky Brewing Company"
"1457"," MT",337,767,"American Brown Ale",12,"Missoula",26,5.1,"Moose Drool Brown Ale (2011)","Big Sky Brewing Company"
"1458"," MT",410,1432,"American Amber / Red Ale",16,"Lakeside",40,5.6,"Yard Sale Amber Ale","Tamarack Brewing Company"
"1459"," MT",220,2107,"American Porter",12,"Bozeman",52,6,"Plum St. Porter","Bozeman Brewing Company"
"1460"," MT",220,1573,"American Porter",12,"Bozeman",52,5.7,"Plum St. Porter","Bozeman Brewing Company"
"1461"," MT",408,1441,"American Brown Ale",12,"Hamilton",40,5.2,"Blown Out Brown","Bitter Root Brewing"
"1462"," MT",511,760,"Scotch Ale / Wee Heavy",16,"Missoula",11,6.5,"Cold Smoke Scotch Ale (2007)","Kettle House Brewing Company"
"1463"," MT",536,506,"American Blonde Ale",12,"Belt",40,5.5,"Great Falls Select Pale Ale","Harvest Moon Brewing Company"
"1464"," MT",536,181,"Witbier",12,"Belt",40,4.8,"Beltian White","Harvest Moon Brewing Company"
"1465"," MT",337,1711,"American Brown Ale",12,"Missoula",26,5.1,"Moose Drool Brown Ale","Big Sky Brewing Company"
"1466"," MT",220,1289,"American IPA",12,"Bozeman",80,7,"Bozone HopZone IPA","Bozeman Brewing Company"
"1467"," NC",525,113,"Belgian Strong Pale Ale",12,"Durham",33.5,8,"Triangle Belgian Golden Ale","Triangle Brewing Company"
"1468"," NC",348,1658,"American Pale Ale (APA)",12,"Durham",33.5,5,"Cack-A-Lacky","Fullsteam Brewery"
"1469"," NC",150,2327,"Hefeweizen",12,"Raleigh",11,5.8,"Shotgun Betty","Lonerider Brewing Company"
"1470"," NC",150,2330,"American Stout",16,"Raleigh",33.5,7.5,"Pistols at Dawn","Lonerider Brewing Company"
"1471"," NC",70,2509,"American Porter",16,"Boone",23,6,"Porter (a/k/a Black Gold Porter)","Appalachian Mountain Brewery"
"1472"," NC",361,702,"American Amber / Red Ale",12,"Fuquay-Varina",41,6.1,"Hot Rod Red","Aviator Brewing Company"
"1473"," NC",529,429,"American Porter",12,"Asheville",26,5.3,"Ninja Porter","Asheville Brewing Company"
"1474"," NC",70,2511,"American IPA",16,"Boone",75,7.1,"Long Leaf","Appalachian Mountain Brewery"
"1475"," NC",525,114,"Witbier",12,"Durham",33.5,5,"Triangle White Ale","Triangle Brewing Company"
"1476"," NC",505,783,"American Blonde Ale",12,"Mooresville",33.5,5,"Carolina Blonde (2006)","Carolina Beer & Beverage"
"1477"," NC",70,2510,"American Blonde Ale",16,"Boone",19,4.7,"Honey Badger Blonde","Appalachian Mountain Brewery"
"1478"," NC",498,868,"American Blonde Ale",12,"Charlotte",33.5,5.7,"THP Light (2006)","Cans Bar and Canteen"
"1479"," NC",390,1166,"American Pale Ale (APA)",19.2,"Brevard",65,6.5,"Dale's Pale Ale","Oskar Blues Brewery (North Carol..."
"1480"," NC",325,1760,"American IPA",12,"Black Mountain",51,6.9,"GreyBeard™ IPA","Pisgah Brewing Company"
"1481"," NC",361,704,"Tripel",12,"Fuquay-Varina",5,9.2,"Devils Tramping Ground Tripel","Aviator Brewing Company"
"1482"," NC",525,594,"American IPA",12,"Durham",33.5,5.7,"Triangle India Pale Ale","Triangle Brewing Company"
"1483"," NC",71,2508,"American Pale Ale (APA)",16,"Charlotte",45,5.5,"Jalapeno Pale Ale","Birdsong Brewing Company"
"1484"," NC",361,705,"American IPA",12,"Fuquay-Varina",33.5,6.7,"Hog Wild India Pale Ale","Aviator Brewing Company"
"1485"," NC",150,2332,"American Porter",12,"Raleigh",33.5,6,"Deadeye Jack","Lonerider Brewing Company"
"1486"," NC",529,428,"American IPA",12,"Asheville",69,6,"Shiva IPA","Asheville Brewing Company"
"1487"," NC",446,1250,"Vienna Lager",12,"Lenoir",33.5,5.5,"Action Man Lager","Howard Brewing Company"
"1488"," NC",332,480,"Cream Ale",12,"Morganton",33.5,5.6,"Farmer Ted's Farmhouse Cream Ale","Catawba Brewing Company"
"1489"," NC",332,638,"Witbier",12,"Morganton",33.5,4.7,"White Zombie Ale","Catawba Brewing Company"
"1490"," NC",446,1251,"American Pale Ale (APA)",12,"Lenoir",33.5,6.5,"Trail Maker Pale Ale","Howard Brewing Company"
"1491"," NC",498,869,"American Amber / Red Ale",12,"Charlotte",33.5,5.7,"THP Amber (2006)","Cans Bar and Canteen"
"1492"," NC",150,2326,"American Brown Ale",12,"Raleigh",30,6.1,"Sweet Josie","Lonerider Brewing Company"
"1493"," NC",498,870,"Witbier",12,"Charlotte",33.5,5.7,"THP White (2006)","Cans Bar and Canteen"
"1494"," NC",498,867,"English Dark Mild Ale",12,"Charlotte",33.5,5.7,"THP Dark (2006)","Cans Bar and Canteen"
"1495"," NC",434,1259,"Extra Special / Strong Bitter (ESB)",12,"Asheville",42,5.2,"13 Rebels ESB","French Broad Brewery"
"1496"," NC",150,2329,"American Pale Ale (APA)",12,"Raleigh",47,5.7,"Peacemaker Pale Ale","Lonerider Brewing Company"
"1497"," NC",390,1175,"Scottish Ale",12,"Brevard",35,8,"Old Chub","Oskar Blues Brewery (North Carol..."
"1498"," NC",390,1532,"Russian Imperial Stout",12,"Brevard",98,9.9,"Ten Fidy","Oskar Blues Brewery (North Carol..."
"1499"," NC",390,1065,"American Pale Ale (APA)",12,"Brevard",65,6.5,"Dale's Pale Ale","Oskar Blues Brewery (North Carol..."
"1500"," NC",505,782,"American Blonde Ale",12,"Mooresville",33.5,3.5,"Carolina Blonde Light (2005)","Carolina Beer & Beverage"
"1501"," NC",332,507,"American IPA",12,"Morganton",33.5,5.2,"Firewater India Pale Ale","Catawba Brewing Company"
"1502"," NC",180,530,"English India Pale Ale (IPA)",12,"Pittsboro",33.5,5.7,"Flagship IPA","Carolina Brewery"
"1503"," NC",332,1742,"Witbier",12,"Morganton",33.5,4.7,"White Zombie Ale","Catawba Brewing Company"
"1504"," NC",361,1228,"American Pale Wheat Ale",12,"Fuquay-Varina",23,4.8,"Mad Beach","Aviator Brewing Company"
"1505"," NC",434,1300,"Kölsch",12,"Asheville",32,5.3,"Gateway Kolsch Style Ale","French Broad Brewery"
"1506"," NC",181,2254,"American IPA",16,"Waynesville",73,7,"Salamander Slam","Frog Level Brewing Company"
"1507"," NC",390,1328,"American Double / Imperial IPA",16,"Brevard",85,8,"Deviant Dale's IPA","Oskar Blues Brewery (North Carol..."
"1508"," NC",332,1744,"Cream Ale",12,"Morganton",33.5,5.6,"Farmer Ted's Cream Ale","Catawba Brewing Company"
"1509"," NC",325,1759,"American Pale Ale (APA)",12,"Black Mountain",31,5.7,"Pisgah Pale Ale","Pisgah Brewing Company"
"1510"," NC",97,2446,"American Brown Ale",12,"Morganton",33.5,5.8,"Peanut Butter Jelly Time","Catawba Valley Brewing Company"
"1511"," NC",332,1719,"Winter Warmer",12,"Morganton",33.5,7,"King Winterbolt Winter Ale","Catawba Brewing Company"
"1512"," NC",541,408,"Hefeweizen",12,"Kinston",33.5,5,"Sunny Haze","Mother Earth Brewing Company"
"1513"," NC",97,2106,"American Porter",12,"Morganton",33.5,5.4,"King Coconut","Catawba Valley Brewing Company"
"1514"," NC",505,784,"American Blonde Ale",12,"Mooresville",33.5,4,"Carolina Lighthouse (2007)","Carolina Beer & Beverage"
"1515"," NC",361,1579,"Märzen / Oktoberfest",12,"Fuquay-Varina",22,7.2,"OktoberBeast","Aviator Brewing Company"
"1516"," NC",360,1622,"American Pale Ale (APA)",16,"Charlotte",31,5.1,"Jam Session","NoDa Brewing Company"
"1517"," NC",390,1533,"American Double / Imperial IPA",12,"Brevard",85,8.7,"G'KNIGHT","Oskar Blues Brewery (North Carol..."
"1518"," NC",434,1260,"Scotch Ale / Wee Heavy",12,"Asheville",24,7,"Wee-Heavy-Er Scotch Ale","French Broad Brewery"
"1519"," NC",541,419,"American Pale Ale (APA)",12,"Kinston",33.5,5,"Second Wind Pale Ale","Mother Earth Brewing Company"
"1520"," NC",180,427,"Kölsch",12,"Pittsboro",33.5,5.1,"Sky Blue Golden Ale","Carolina Brewery"
"1521"," NC",332,1743,"American IPA",12,"Morganton",33.5,5.2,"Firewater India Pale Ale","Catawba Brewing Company"
"1522"," NC",180,2255,"Winter Warmer",16,"Pittsboro",22,5.9,"Santa's Secret","Carolina Brewery"
"1523"," NC",529,550,"Kölsch",12,"Asheville",27,3.2,"Rocket Girl","Asheville Brewing Company"
"1524"," NC",360,1621,"American IPA",16,"Charlotte",80,7.2,"Hop Drop 'N Roll IPA","NoDa Brewing Company"
"1525"," NC",361,1620,"Pumpkin Ale",12,"Fuquay-Varina",17,6.2,"Pumpkin Beast","Aviator Brewing Company"
"1526"," ND",336,1435,"Scottish Ale",12,"Fargo",19,4.5,"Stone's Throw IPA","Fargo Brewing Company"
"1527"," ND",336,1434,"American IPA",12,"Fargo",70,6.7,"Wood Chipper India Pale Ale","Fargo Brewing Company"
"1528"," ND",336,1722,"American Pale Ale (APA)",12,"Fargo",32,5,"Iron Horse Pale Ale","Fargo Brewing Company"
"1529"," NE",283,121,"American Dark Wheat Ale",12,"Kearney",35,5.6,"Cornstalker Dark Wheat","Thunderhead Brewing Company"
"1530"," NE",381,612,"Extra Special / Strong Bitter (ESB)",12,"Lincoln",37,5.6,"1327 Pod's ESB","Blue Blood Brewing Company"
"1531"," NE",381,1321,"American Brown Ale",12,"Lincoln",35,5.5,"Brewerhood Brown Ale","Blue Blood Brewing Company"
"1532"," NE",381,888,"Extra Special / Strong Bitter (ESB)",12,"Lincoln",37,5.6,"1327 Pod's ESB","Blue Blood Brewing Company"
"1533"," NE",381,1303,"German Pilsener",12,"Lincoln",35,5.2,"6-4-3 Double Play Pilsner","Blue Blood Brewing Company"
"1534"," NE",338,1146,"English Brown Ale",12,"Papillion",15,4.8,"Brunette Nut Brown Ale","Nebraska Brewing Company"
"1535"," NE",381,1320,"American Amber / Red Ale",12,"Lincoln",35,8,"Last Call Imperial Amber Ale","Blue Blood Brewing Company"
